"tucaseid","age","sex","edu","race","hispanic","metro","social_time","num_children","weekly_earn","diary_date","famincome","hh_size"
20140111132156,25,"M","5. bachelor's degree","White only","No","Yes",375,3,1019.23,20140110,"15. $100,000 to $149,999",7
20140111132205,47,"M","6. master's degree","White only","No","Yes",180,2,1500,20140107,"16. >= $150,000",4
20140111132207,58,"M","5. bachelor's degree","Black only","No","Yes",30,0,480.76,20140109,"14. $75,000 to $99,999",3
20140111132228,80,"F","2. high school diploma","White only","No","No",690,0,NA,20140114,"4. $10,000 to $12,499",1
20140111132246,45,"M","2. high school diploma","White only","No","Yes",768,0,NA,20140125,"10. $35,000 to $39,999",2
20140111132261,78,"M","5. bachelor's degree","White only","No","Yes",600,0,NA,20140112,"6. $15,000 to $19,999",1
20140111132284,59,"F","4. associate degree","Black only","No","No",356,0,NA,20140112,"1. < $5,000",1
20140111132288,45,"F","5. bachelor's degree","Black only","No","Yes",180,1,375,20140128,"6. $15,000 to $19,999",2
20140111132295,21,"M","3. some college","White only","No","Yes",668,0,494.4,20140126,"11. $40,000 to $49,999",2
20140111132302,38,"F","3. some college","White only","No","Yes",708,1,384.61,20140104,"15. $100,000 to $149,999",3
20140111132317,42,"F","5. bachelor's degree","White only","No","Yes",95,2,400,20140116,"16. >= $150,000",3
20140111132340,59,"F","2. high school diploma","Black only","No","Yes",280,0,1016,20140114,"12. $50,000 to $59,999",1
20140111132352,75,"F","5. bachelor's degree","White only","Yes","Yes",450,0,NA,20140117,"10. $35,000 to $39,999",2
20140111132353,68,"F","2. high school diploma","White only","No","No",400,0,NA,20140104,"10. $35,000 to $39,999",1
20140111132366,80,"F","5. bachelor's degree","White only","No","No",630,0,NA,20140101,"9. $30,000 to $34,999",1
20140111132372,44,"F","4. associate degree","White only","No","Yes",270,0,2378,20140119,"15. $100,000 to $149,999",2
20140111132382,71,"F","2. high school diploma","White only","No","Yes",375,0,375,20140104,"15. $100,000 to $149,999",2
20140111132403,36,"M","2. high school diploma","White only","No","Yes",285,2,832,20140112,"14. $75,000 to $99,999",4
20140111132405,52,"F","2. high school diploma","White only","No","No",330,0,NA,20140104,"7. $20,000 to $24,999",3
20140111132423,27,"F","2. high school diploma","White only","No","Yes",270,3,NA,20140112,"14. $75,000 to $99,999",5
20140111132431,56,"F","2. high school diploma","White only","No","Yes",135,0,730.76,20140111,"13. $60,000 to $74,999",2
20140111132432,85,"F","2. high school diploma","White only","No","No",220,0,NA,20140104,"7. $20,000 to $24,999",2
20140111132436,18,"F","1. < high school diploma","White only","No","Yes",275,1,152,20140112,"14. $75,000 to $99,999",4
20140111132457,50,"M","2. high school diploma","Black only","No","Yes",345,2,423,20140111,"10. $35,000 to $39,999",4
20140111132464,52,"M","2. high school diploma","White only","No","Yes",120,0,2884.61,20140102,"16. >= $150,000",1
20140111132472,42,"F","5. bachelor's degree","White only","No","Yes",300,2,NA,20140106,"15. $100,000 to $149,999",4
20140111132483,47,"M","5. bachelor's degree","White only","No","Yes",132,2,600,20140113,"14. $75,000 to $99,999",5
20140111132491,53,"F","4. associate degree","White only","No","Yes",215,0,NA,20140117,"16. >= $150,000",2
20140111132501,69,"F","2. high school diploma","White only","No","No",480,0,230.76,20140126,"2. $5,000-$7,499",2
20140111132507,15,"F","1. < high school diploma","White only","No","Yes",90,2,NA,20140115,"6. $15,000 to $19,999",4
20140111132513,27,"F","3. some college","White only","No","Yes",345,1,0,20140126,"11. $40,000 to $49,999",3
20140111132514,15,"F","1. < high school diploma","White only","No","Yes",278,1,33,20140118,"11. $40,000 to $49,999",2
20140112130007,62,"F","4. associate degree","White only","No","Yes",75,0,NA,20140116,"9. $30,000 to $34,999",1
20140112130015,36,"F","1. < high school diploma","White only","No","Yes",120,1,1711.53,20140126,"7. $20,000 to $24,999",4
20140112130022,16,"M","1. < high school diploma","White only","No",NA,531,3,NA,20140111,"15. $100,000 to $149,999",5
20140112130025,43,"M","3. some college","White only","Yes","Yes",520,0,NA,20140114,"5. $12,500 to $14,999",2
20140112130031,39,"F","1. < high school diploma","White only","No","No",225,0,276.92,20140108,"9. $30,000 to $34,999",3
20140112130035,44,"F","3. some college","White only","No","Yes",180,0,692.3,20140107,"11. $40,000 to $49,999",2
20140112130037,62,"M","3. some college","White only","No","Yes",875,0,NA,20140104,"13. $60,000 to $74,999",2
20140112130041,76,"M","7. professional degree","White only","No","Yes",330,0,312,20140104,"7. $20,000 to $24,999",2
20140112130042,66,"F","2. high school diploma","Black only","No","Yes",555,0,NA,20140124,"7. $20,000 to $24,999",2
20140112130045,59,"M","3. some college","White only","No","Yes",717,0,NA,20140107,"8. $25,000 to $29,999",2
20140112130055,31,"M","3. some college","White only","No","Yes",435,1,261,20140112,"7. $20,000 to $24,999",3
20140112130056,80,"M","2. high school diploma","Black only","No","Yes",800,0,NA,20140126,"7. $20,000 to $24,999",1
20140112130058,28,"M","3. some college","Black only","No","Yes",600,2,585,20140125,"15. $100,000 to $149,999",4
20140112130060,65,"F","2. high school diploma","White only","No","Yes",200,0,NA,20140116,"4. $10,000 to $12,499",1
20140112130061,62,"M","1. < high school diploma","Other","Yes","No",155,0,NA,20140128,"6. $15,000 to $19,999",2
20140112130069,58,"M","1. < high school diploma","White only","No","Yes",775,0,NA,20140104,"8. $25,000 to $29,999",1
20140112130071,38,"F","2. high school diploma","White only","No","Yes",285,2,530,20140116,"12. $50,000 to $59,999",4
20140112130076,52,"F","5. bachelor's degree","Black only","No","Yes",480,0,NA,20140104,"4. $10,000 to $12,499",1
20140112130078,79,"F","1. < high school diploma","White only","No","Yes",330,0,NA,20140104,"3. $7,500 to $9,999",1
20140112130082,49,"F","6. master's degree","White only","No","Yes",260,2,1173.07,20140118,"13. $60,000 to $74,999",3
20140112130094,31,"M","3. some college","White only","No","Yes",60,2,1192.3,20140113,"13. $60,000 to $74,999",4
20140112130099,71,"F","7. professional degree","Black only","No","Yes",603,0,NA,20140128,"6. $15,000 to $19,999",1
20140112130100,43,"M","3. some college","White only","Yes","Yes",180,4,961.53,20140125,"10. $35,000 to $39,999",6
20140112130105,27,"M","3. some college","White only","No","Yes",250,1,600,20140115,"10. $35,000 to $39,999",3
20140112130106,40,"F","6. master's degree","White only","No","Yes",45,1,1100,20140128,"14. $75,000 to $99,999",3
20140112130107,35,"M","2. high school diploma","Black only","No","Yes",920,0,NA,20140125,"9. $30,000 to $34,999",1
20140112130118,22,"M","3. some college","Black only","No","Yes",210,0,230.76,20140112,"9. $30,000 to $34,999",2
20140112130124,85,"F","2. high school diploma","White only","No","Yes",870,0,NA,20140111,"14. $75,000 to $99,999",1
20140112130128,41,"F","2. high school diploma","White only","No","Yes",90,0,470,20140125,"13. $60,000 to $74,999",2
20140112130130,68,"F","4. associate degree","White only","No","No",495,0,NA,20140111,"9. $30,000 to $34,999",1
20140112130132,79,"M","5. bachelor's degree","White only","No","No",515,0,NA,20140107,"10. $35,000 to $39,999",2
20140112130135,66,"F","1. < high school diploma","White only","Yes","Yes",300,1,NA,20140119,"9. $30,000 to $34,999",4
20140112130137,42,"M","3. some college","White only","No","Yes",180,3,1923.07,20140102,"15. $100,000 to $149,999",5
20140112130139,21,"F","2. high school diploma","White only","No","No",458,2,650,20140101,"6. $15,000 to $19,999",2
20140112130148,28,"F","5. bachelor's degree","White only","No","Yes",95,0,1307.69,20140125,"14. $75,000 to $99,999",1
20140112130152,15,"F","1. < high school diploma","Black only","No","No",90,7,NA,20140107,"3. $7,500 to $9,999",9
20140112130175,26,"M","1. < high school diploma","Black only","No","Yes",214,1,340,20140111,"8. $25,000 to $29,999",3
20140112130178,55,"F","2. high school diploma","Black only","No","Yes",470,0,NA,20140112,"8. $25,000 to $29,999",1
20140112130182,29,"F","2. high school diploma","White only","No","Yes",440,0,NA,20140115,"4. $10,000 to $12,499",1
20140112130186,35,"F","2. high school diploma","Black only","No","Yes",325,2,NA,20140115,"1. < $5,000",4
20140112130187,54,"F","5. bachelor's degree","Black only","No","Yes",716,0,NA,20140112,"15. $100,000 to $149,999",3
20140112130501,32,"M","6. master's degree","White only","No","Yes",70,2,1634.61,20140102,"14. $75,000 to $99,999",4
20140112130510,37,"F","5. bachelor's degree","White only","No","Yes",0,0,2047.61,20140130,"14. $75,000 to $99,999",1
20140112130514,85,"M","1. < high school diploma","White only","No","No",565,0,NA,20140107,"10. $35,000 to $39,999",2
20140112130515,26,"M","5. bachelor's degree","White only","Yes","Yes",85,1,903.84,20140113,"11. $40,000 to $49,999",3
20140112130518,63,"M","6. master's degree","White only","No","Yes",527,0,NA,20140112,"14. $75,000 to $99,999",2
20140112130524,70,"F","6. master's degree","Black only","No","Yes",475,3,NA,20140102,"8. $25,000 to $29,999",5
20140112130525,55,"F","2. high school diploma","White only","No","Yes",105,0,450.4,20140108,"9. $30,000 to $34,999",2
20140112130530,46,"F","5. bachelor's degree","White only","No","Yes",305,1,2000,20140111,"14. $75,000 to $99,999",4
20140112130537,47,"M","2. high school diploma","White only","No","No",0,1,1950,20140128,"14. $75,000 to $99,999",3
20140112130538,80,"M","2. high school diploma","White only","No","No",120,0,NA,20140109,"11. $40,000 to $49,999",1
20140112130541,71,"F","2. high school diploma","Black only","No","Yes",340,0,120,20140124,"4. $10,000 to $12,499",2
20140112130542,15,"M","1. < high school diploma","White only","Yes","Yes",60,3,NA,20140118,"5. $12,500 to $14,999",6
20140112130544,40,"F","7. professional degree","White only","No","Yes",265,2,2884.61,20140103,"16. >= $150,000",4
20140112130545,22,"F","3. some college","White only","No","Yes",840,0,84.56,20140113,"11. $40,000 to $49,999",2
20140112130550,85,"F","2. high school diploma","White only","No","Yes",455,0,NA,20140118,"10. $35,000 to $39,999",1
20140112130553,44,"M","5. bachelor's degree","Black only","No","Yes",650,0,961.53,20140118,"13. $60,000 to $74,999",1
20140112130556,70,"M","2. high school diploma","White only","No","No",775,0,NA,20140109,"7. $20,000 to $24,999",2
20140112130557,61,"M","3. some college","White only","No","Yes",780,0,NA,20140116,"6. $15,000 to $19,999",1
20140112130565,56,"M","2. high school diploma","White only","No","Yes",205,0,875,20140112,"8. $25,000 to $29,999",1
20140112130567,51,"M","5. bachelor's degree","White only","No","Yes",90,1,NA,20140108,"6. $15,000 to $19,999",2
20140112130569,56,"F","1. < high school diploma","Black only","No","Yes",568,0,NA,20140106,"10. $35,000 to $39,999",1
20140112130578,44,"F","5. bachelor's degree","Other","No","Yes",257,2,458,20140112,"12. $50,000 to $59,999",4
20140112130581,49,"M","6. master's degree","White only","No","Yes",195,3,2269.23,20140113,"15. $100,000 to $149,999",5
20140112130582,66,"M","4. associate degree","White only","No","Yes",370,0,NA,20140119,"8. $25,000 to $29,999",1
20140112130584,51,"M","4. associate degree","Black only","No","Yes",295,0,800,20140130,"11. $40,000 to $49,999",1
20140112130585,76,"M","4. associate degree","White only","No","Yes",560,0,NA,20140111,"6. $15,000 to $19,999",1
20140112130586,78,"F","1. < high school diploma","Black only","No","Yes",475,0,NA,20140114,"9. $30,000 to $34,999",2
20140112130589,50,"M","3. some college","White only","No","Yes",120,0,1000,20140102,"13. $60,000 to $74,999",1
20140112130591,40,"M","1. < high school diploma","Black only","No","Yes",580,0,NA,20140120,"5. $12,500 to $14,999",2
20140112130594,33,"F","4. associate degree","Other","No","Yes",355,4,380,20140112,"6. $15,000 to $19,999",6
20140112130595,80,"F","1. < high school diploma","Black only","No","Yes",680,0,NA,20140112,"7. $20,000 to $24,999",2
20140112130596,59,"F","8. doctoral degree","White only","No","Yes",105,0,1730.76,20140116,"14. $75,000 to $99,999",1
20140112130600,43,"M","5. bachelor's degree","White only","No","Yes",240,3,840,20140102,"14. $75,000 to $99,999",5
20140112130610,55,"F","5. bachelor's degree","Black only","No","No",180,1,1000,20140118,"14. $75,000 to $99,999",3
20140112130613,41,"F","3. some college","White only","No","Yes",0,3,480.76,20140103,"9. $30,000 to $34,999",4
20140112130615,16,"F","1. < high school diploma","Asian only","No","Yes",180,1,NA,20140107,"15. $100,000 to $149,999",3
20140112130621,50,"F","5. bachelor's degree","Asian only","No","Yes",0,1,860,20140114,"1. < $5,000",3
20140112130623,80,"M","3. some college","White only","No","Yes",755,0,NA,20140101,"13. $60,000 to $74,999",1
20140112130625,51,"F","5. bachelor's degree","Asian only","No","Yes",345,1,NA,20140113,"15. $100,000 to $149,999",3
20140112130626,62,"M","2. high school diploma","White only","No","Yes",495,0,NA,20140125,"10. $35,000 to $39,999",2
20140112130632,17,"F","1. < high school diploma","Asian only","No","Yes",180,2,NA,20140119,"16. >= $150,000",4
20140112130633,27,"M","2. high school diploma","Black only","No","Yes",180,0,351.5,20140102,"3. $7,500 to $9,999",1
20140112130634,73,"F","6. master's degree","White only","No","Yes",618,0,NA,20140117,"13. $60,000 to $74,999",1
20140112130637,73,"F","3. some college","White only","No","No",623,0,NA,20140103,"6. $15,000 to $19,999",1
20140112130638,55,"M","2. high school diploma","White only","No","Yes",110,0,1112,20140110,"12. $50,000 to $59,999",1
20140112130640,32,"M","5. bachelor's degree","White only","No","Yes",140,0,2403.84,20140116,"15. $100,000 to $149,999",2
20140112130645,70,"F","3. some college","White only","No","Yes",304,0,330,20140109,"8. $25,000 to $29,999",1
20140112130647,69,"M","8. doctoral degree","White only","No","Yes",360,0,NA,20140112,"14. $75,000 to $99,999",2
20140112130649,49,"F","3. some college","White only","No","No",125,1,330.75,20140122,"9. $30,000 to $34,999",4
20140112130650,31,"F","2. high school diploma","White only","Yes","Yes",30,0,1057.69,20140127,"14. $75,000 to $99,999",2
20140112130654,76,"F","5. bachelor's degree","White only","No","Yes",660,0,NA,20140112,"10. $35,000 to $39,999",1
20140112130658,80,"F","2. high school diploma","White only","No","No",428,0,NA,20140114,"12. $50,000 to $59,999",2
20140112130664,50,"F","6. master's degree","White only","No","Yes",255,0,1307.69,20140124,"14. $75,000 to $99,999",3
20140112130665,43,"F","3. some college","White only","No","Yes",465,0,NA,20140112,"2. $5,000-$7,499",1
20140112130668,46,"M","2. high school diploma","White only","Yes","Yes",110,2,1000,20140115,"13. $60,000 to $74,999",4
20140112130670,59,"M","1. < high school diploma","White only","Yes",NA,300,2,287,20140111,"7. $20,000 to $24,999",4
20140112130672,42,"M","5. bachelor's degree","White only","No","Yes",80,3,1153.84,20140109,"12. $50,000 to $59,999",5
20140112130683,48,"M","3. some college","White only","No","Yes",365,0,972.4,20140122,"13. $60,000 to $74,999",1
20140112130686,49,"F","2. high school diploma","White only","No","No",365,2,164.85,20140104,"7. $20,000 to $24,999",4
20140112130687,48,"F","3. some college","White only","No","Yes",105,1,769,20140109,"11. $40,000 to $49,999",2
20140112130688,34,"M","6. master's degree","Asian only","No","Yes",70,4,NA,20140113,"14. $75,000 to $99,999",6
20140112130691,65,"M","5. bachelor's degree","White only","No","Yes",600,0,NA,20140118,"12. $50,000 to $59,999",1
20140112130694,73,"F","1. < high school diploma","Black only","No","Yes",544,0,NA,20140119,"6. $15,000 to $19,999",1
20140112130695,67,"F","5. bachelor's degree","White only","No","Yes",595,0,1300,20140111,"15. $100,000 to $149,999",2
20140112130697,34,"M","1. < high school diploma","White only","Yes","Yes",330,3,NA,20140109,"8. $25,000 to $29,999",5
20140112130698,85,"F","3. some college","White only","No","Yes",0,0,NA,20140104,"9. $30,000 to $34,999",1
20140112130699,27,"F","4. associate degree","Black only","No","Yes",180,3,420,20140118,"4. $10,000 to $12,499",1
20140112130701,34,"M","3. some college","White only","No","Yes",60,3,2307.69,20140109,"15. $100,000 to $149,999",5
